sa4_name,name,x,y
Inner_west,ROOKWOOD CEMETERY,151.053588006675,-33.868984264904086
Inner_west,PHILLIPS PARK,151.0531674262388,-33.85850376806329
Inner_west,AUSTIN PARK,151.0669344852603,-33.861143955729695
Inner_west,PILGRIM PARK,151.0755428187442,-33.8710315124663
Inner_west,DAVEY SQUARE RESERVE,151.08187648946952,-33.87262714572398
Inner_west,FITZGERALD PARK,151.08270236820243,-33.86979216142632
Inner_west,HOWSE PARK,151.10455186268598,-33.84688314262916
Inner_west,,151.1764150839691,-33.87338127633542
Inner_west,,151.17059577599898,-33.863738526502026
Inner_west,ANN CASHMAN RESERVE,151.1749028968507,-33.858620694404664
Inner_west,PUNCH PARK,151.17888634572245,-33.86106364795574
Inner_west,ELKINGTON PARK,151.17287843556016,-33.85443246330313
Inner_west,PARINGA RESERVE,151.16950242209364,-33.85475398297656
Inner_west,YURULBIN PARK,151.18636505671967,-33.84685498642878
Inner_west,BIRCHGROVE PARK,151.18166549336135,-33.84971100030082
Inner_west,GLADSTONE PARK,151.18276013904403,-33.858545844795124
Inner_west,EWENTON PARK,151.19012908579504,-33.85896786047519
Inner_west,KING GEORGE PARK,151.16259238509548,-33.86294181694081
Inner_west,DARLING STREET ANGLICAN,151.19187100267428,-33.857462476293364
Inner_west,ROBSON PARK,151.14382984328796,-33.87084220252905
Inner_west,CROKER PARK,151.12928917490663,-33.87298992736696
Inner_west,FIVE DOCK POLICE STATION,151.12824600089309,-33.868109004523944
Inner_west,RODD PARK,151.14901198341354,-33.865646849860596
Inner_west,STOREY PARK,151.13212069881817,-33.863286409875194
Inner_west,HALLIDAY PARK,151.1283252511658,-33.86188230137774
Inner_west,ROBERTS RESERVE,151.14008555289433,-33.86433571570405
Inner_west,LARKINS RESERVE,151.1414487328632,-33.863541130160435
Inner_west,NIELD PARK,151.14412091271132,-33.86393734710962
Inner_west,RUSSELL PARK,151.14344400699196,-33.85354235792915
Inner_west,ALLISON PARK,151.13574037132233,-33.85215186542342
Inner_west,LYSAGHT PARK,151.139761532368,-33.85227096991584
Inner_west,TAPLIN PARK,151.14792436525124,-33.850756568146345
Inner_west,DRUMMOYNE POST OFFICE,151.15462066429725,-33.85081129337161
Inner_west,CHAMBERS PARK,151.1424032260903,-33.84747402154474
Inner_west,BLACKWALL POINT RESERVE,151.14192684410526,-33.84609883017602
Inner_west,MASCOT MEMORIAL PARK,151.1944543229711,-33.92609194242623
Inner_west,,151.12292487432507,-33.88818800500543
Inner_west,,151.12720342695408,-33.890290139077074
Inner_west,PETERSHAM POST OFFICE,151.15438242838903,-33.8953346454827
Inner_west,MARRICKVILLE PARK,151.15219803194356,-33.90215678087319
Inner_west,ERSKINEVILLE POST OFFICE,151.18412160592572,-33.89950851635655
Inner_west,PUNCHBOWL RAILWAY STATION,151.05552282777842,-33.92534867606796
Inner_west,CAMPSIE RAILWAY STATION,151.10297425575706,-33.910494752617
Inner_west,HURLSTONE PARK RAILWAY STATION,151.13184516396097,-33.91055196909307
Inner_west,,151.05573378634304,-33.894705741838294
Inner_west,WALLIS RESERVE,151.08007610124852,-33.88411490691717
Inner_west,ST JAMES PARK,151.18453325890465,-33.88001531193786
Inner_west,UNIVERSITY OF TECHNOLOGY CITY CAMPUS-BLACKFRIARS,151.19798585277957,-33.884906444741944
Inner_west,ALBERT PARK,151.1325850056492,-33.92793968802353
Inner_west,ST MICHAELS CATHOLIC CHURCH,151.1652477583629,-33.89187295409074
Inner_west,,151.15286898632417,-33.902800825400064
Inner_west,,151.15185721292136,-33.9033560720929
Inner_west,BRIGHTON STREET PARK,151.155429780467,-33.89194473730985
Inner_west,ENMORE TAFE PARK,151.17402016913343,-33.90225752694737
Inner_west,MARRICKVILLE METRO SHOPPING CENTRE,151.17177432432925,-33.90679388397953
Inner_west,,151.18084350523193,-33.897053049331944
Inner_west,,151.18335685305632,-33.904525629392886
Inner_west,,151.18257823289392,-33.90384909960187
Inner_west,,151.19678939473744,-33.90050274760974
